record_id,altitude,wildlife_struck_actual,effect_impact,effect_damage,flight_date,phase_of_flight,conditions_sky,remains_collected,remains_sent,remarks,wildlife_id,warning,cost,injuries
255408,0,1,None,No damage,4/28/2008,Landing Roll,Overcast,0,0,PILOT REPTD A/C MAY HAVE HIT A BIRD ON LDG. AGENT FOUND MUTILATED REMAINS ON W SIDE OF 6L NEAR TWY N INTXN. INSPN FOUND BLOOD ON RADOME. NO DMG. EVIDENCE WAS REMOVED BEFORE AGENT ARRIVED ON SCENE.,297,1,0,0
247644,0,1,None,No damage,4/29/2008,Approach,No Cloud,0,0,IMPACT ON SHORT FINAL. LOGBOOK ENTRY. MX INSPN.,5,0,0,0
254260,0,1,None,No damage,4/29/2008,Take-off run,No Cloud,0,0,"ON ROTATION, SML BLACK BIRD HIT UPPER PART OF FUSELAGE ABOVE CAPT'S WINDSHLD. MX INSPN COULD NOT FIND ANY EVIDENCE.",5,0,0,0
254734,1,1,None,No damage,4/29/2008,Approach,No Cloud,0,0,"ON LEFT DOWNWIND FOR 31L WE HEARD A SINGLE ""POPPING"" NOISE NEAR THE NOSE. WE SUSPECTED A BIRDSTRIKE AND DETERMINED WE WOULD LAND NORMALLY. MX MET US. FOUND EVIDENCE ON RADOME. NO DMG. LOGBOOK ENTRY.",5,0,0,0
250716,1,1,None,No damage,4/29/2008,Approach,Overcast,0,0,"ON FINAL, JUST PRIOR TO FAF, CONFIGURED AND BIRD HIT F/O'S WINDOW.",5,0,0,0
250715,1,1,None,No damage,4/29/2008,Approach,Some Cloud,0,0,"ON FINAL, I HEARD WHAT SOUNDED LIKE A SML BIRD HITTING A/C. LANDED UNEVENTFULLY. MX INSPN. SML SMUDGE ON LEFT SIDE. NO DMG.",5,1,0,0
253305,0,1,Aborted Take-off,No damage,4/29/2008,Take-off run,Overcast,0,0,ONLY BIRD IN AREA. OVERCAST AND WNDY.,0,0,0,0
257147,0,1,None,Cause damage,4/29/2008,Climb,No Cloud,0,0,DMG TO RT WINT TIP SECTION. I SAW A BLACK SPOT GO BY THE WINDSHLD.,0,0,3247,0
253568,0,1,None,No damage,4/30/2008,Take-off run,No Cloud,0,0,NOT SURE IF HE HAD A STRIKE. CAUGHT THE BIRD OUT OF THE CORNER OF HIS EYE. LOOKED LIKE IT HIT THE LEFT ENG.,5,0,0,0
254032,0,1,None,No damage,4/30/2008,Approach,No Cloud,0,0,,5,1,0,0
255732,0,1,None,No damage,4/30/2008,Approach,No Cloud,0,0,,5,0,0,0
250101,0,1,None,No damage,4/30/2008,Take-off run,Overcast,0,0,PILOT REPTD BIRDS OVER RWY TO TWR. TWR LATER REPTD DEAD BIRDS TO FLT CONTROL. EVENT 18135.  NO DMG.,28,0,0,0
250606,0,1,None,No damage,4/30/2008,Climb,No Cloud,0,0,CAPT REPTD SML BIRDSTRIKE ON L SIDE OF NOSE CONE. NO APPARENT DMG.,5,1,0,0
255478,0,1,None,No damage,5/1/2008,Climb,No Cloud,0,0,BIRD HIT LWR L RADOME AT GEAR RETRACTION. NO DMG OR EFFECT.,75,0,0,0
252307,0,1,None,No damage,5/1/2008,Approach,No Cloud,0,0,SML/MED BROWN BIRD FLY FROM RWY EDGE INTO RT FRONT LWR NOSE. NOTIFIED TWR. POST FLT FOUND NO EVIDENCE OF BIRDSTRIKE. (DATA ENTRY NOTE: N# NOT CORRECT),0,1,0,0
252662,0,1,None,No damage,5/1/2008,Climb,Overcast,0,0,MED SIZED GRAY BIRD HIT RT ENG PROP NEAR SPINNER/PROP HUB AND A LRG PIECE OF THE BIRD HIT LWR PART OF RT WINDSHLD.,0,0,0,0
253193,0,1,None,No damage,5/1/2008,Approach,Some Cloud,0,0,"BIRD HIT L MAIN GEAR STRUT. NO DMG. RWY INSPN,  NO REMAINS FOUND.",5,0,0,0
253346,0,1,None,No damage,5/1/2008,Approach,No Cloud,0,0,"SHORT FINAL. HEAD A THUD. DID NOT SEE BIRD. HIT RT LWR SIDE OF RADOME. NO REMAINS, ONLY BLOOD. (DATA ENTRY NOTE: PILOT REPTD STRIKE OCCURRED ON MAY 2  BUT THE CONF # INDICATES HE FILED THE REPORT ON MAY 1)",5,0,0,0
252664,1,1,None,No damage,5/1/2008,Descent,Some Cloud,0,0,CRUISING AT 6000' MSL ABOUT 500 FT ABOVE AN UNDERCAST. SAW A BIRD JUST BEFORE IMP[ACT ON RT SIDE OF FUSELAGE. MX CONFIRMED SMUDGE OF IMPACT. NO DMG.,0,0,0,0
256481,1,1,None,No damage,5/1/2008,Approach,No Cloud,0,0,"NO DMG NOTED. LOUD THUNK JUST AFTER EXTENDING FLAPS. IMPACT POINT ON RADOME ABOUT 18"" BELOW WINDSCREEN. BIRD REMAINS NOTED ON POST FLT INCLUDE FEATHERS ON WINDSHLD WIPER.",5,0,0,0
253260,1,1,None,No damage,5/1/2008,Descent,Overcast,0,0,BLACK BIRD SMEAR WAS FOUND OVER F/O'S FWD WINDSHLD. NO DMG.,2596,0,0,0
252665,0,1,None,No damage,5/1/2008,Take-off run,Some Cloud,0,0,,1955,0,0,0
253721,1,1,None,No damage,5/1/2008,Approach,No Cloud,0,0,NO DMG. GLANCING BLOW ON L SIDE OF RADOME. SAMPLE COLLECTED FOR ID.,16272,0,0,0
255590,1,1,None,No damage,5/1/2008,Climb,Some Cloud,0,0,,5,0,0,0
250025,0,1,None,No damage,5/2/2008,Approach,Overcast,0,0,ATIS WARNING.,5,1,0,0
250024,0,1,None,No damage,5/2/2008,Take-off run,Some Cloud,0,0,"ATIS WARNING. (# STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN)",5,1,0,0
253423,1,1,None,No damage,5/3/2008,Descent,No Cloud,0,0,,0,0,0,0
254909,1,1,None,No damage,5/3/2008,Approach,Some Cloud,0,0,BIRD HIT RADOME ON F/O SIDE SENDING GUTS OVER F/O WINDSHLD. NO STRUCTURAL DMG NOTED ON POSTFLT WALK AROUND. LOGBOOK ENTRY MADE. MX NOTIFIED.,0,0,0,0
254264,0,1,None,No damage,5/3/2008,Take-off run,Overcast,0,0,NO DMG.,91,1,0,0
256119,0,1,None,No damage,5/3/2008,Approach,Overcast,0,0,INTACT STARLING FOUND ON RWY. NO REPTD DMG.,2,1,0,0
270150,0,1,None,No damage,5/3/2008,Approach,No Cloud,0,0,,3330,1,0,0
254400,0,1,None,No damage,5/3/2008,Take-off run,Some Cloud,0,0,BIRDSTRIKE AT ROTATION. REPTD A BLACKBIRD STARLING.,2,1,0,0
254688,0,1,None,No damage,5/4/2008,Landing Roll,Some Cloud,0,0,,5,0,0,0
253650,0,1,None,No damage,5/4/2008,Taxi,No Cloud,0,0,BIRD FLEW ACROSS THE NOSE AND HIT #2 ENG. NO DMG.,0,1,0,0
255058,1,1,None,No damage,5/4/2008,Approach,No Cloud,0,0,BIRD HIT F/O WINDSHLD IN UPPER RT CORNER. LOGBOOK ENTRY MADE. MX MET THE A/C.,5,0,0,0
255575,1,1,None,No damage,5/4/2008,Descent,Some Cloud,0,0,"DESCENT ON RADAR DOWNWIND. NO BIRD SEEN. LOUD BANG HEARD. POST FLT INSPN FOUND BLOOD TRAIL 4"" WIDE BY 10"" LONG ON LWR RT RADOME. CLEANED. NO DMG.",5,0,0,0
255507,1,1,None,No damage,5/4/2008,Approach,No Cloud,0,0,"WHILE CONFIGURING FOR APCH, BIRD HIT TOP OF RADOME AND WINDSHLD. MX INSPN. NO DMG. LOGBOOK ENTRY MADE.",0,1,0,0
270152,0,1,None,Cause damage,5/4/2008,Climb,Some Cloud,0,0,WHITE BIRD. 1' BY 3/4' CRATER ON NOSE CONE. REPLACED NOSE CONE DUE TO LARGE DENT.,75,1,0,0
252690,0,1,None,No damage,5/4/2008,Approach,No Cloud,0,0,,5,0,0,0
255248,1,1,None,Cause damage,5/4/2008,Climb,No Cloud,0,0,"DMG TO A/C NEAR TOP OF FUSELAGE AFT OF F/O'S SIDE WINDOW. DIMENSION OF DMG ARE AIS ROUGHLY 8"" X 6"" X 1/4"" AND IS SIMILAR IN SHAPE TO THE NOSE OF A BULLET.",75,0,124463,0
255221,0,1,None,No damage,5/5/2008,Approach,No Cloud,0,0,CAPT REPTD HITTING A SEAGULL SIZED BIRD. NO REMAINS FOUND. NO DMG OR EVIDENCE OF IMPACT. FORM 5200-7 GIVEN TO PILOT.,0,0,0,0
255725,0,1,None,No damage,5/5/2008,Approach,No Cloud,0,0,"# STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN.",5,0,0,0
254766,0,1,None,No damage,5/5/2008,Approach,Overcast,0,0,,5,0,0,0
255726,0,1,None,No damage,5/5/2008,Approach,Overcast,0,0,CAPT REPTD  ALT AS 0' AGL AND LANDING ROLL. AIRPT OPS REPTD 100 FT AGL AND APCH.  CREW REPTD STRIKE TO COMPANY ON ARRIVAL AT GATE.,5,0,0,0
252790,1,1,None,No damage,5/5/2008,Descent,Some Cloud,0,0,NO DMG REPTD.,5,0,0,0
254572,0,1,None,No damage,5/5/2008,Approach,Some Cloud,0,0,STRIKE REPTD ON SHORT FINAL TO RWY 1. NO REMAINS FOUND DURING RWY SWEEP. O2 SPOKE WITH AIRLINE OPS PERSONNEL WHO SAID THERE WAS NO DMG. AND REMAINS HAD BEEN REMOVED FROM NOSE,5,1,0,0
256633,0,1,None,No damage,5/5/2008,Landing Roll,Overcast,0,0,"ID BY SMITHSONIAN, FAA 2437",16296,1,0,0
252080,0,1,None,No damage,5/6/2008,Landing Roll,Overcast,0,0,,47,0,0,0
252792,1,1,None,No damage,5/6/2008,Approach,Some Cloud,0,0,NO DMG,0,0,0,0
252791,1,1,None,No damage,5/6/2008,Approach,No Cloud,0,0,,5,0,0,0
251227,1,1,None,No damage,5/6/2008,Approach,Some Cloud,0,0,,5,0,0,0
251009,0,1,None,No damage,5/6/2008,Take-off run,Some Cloud,0,0,BIRDSTRIKE ON T/O. NO DMG.,297,0,0,0
253219,0,1,None,No damage,5/6/2008,Approach,Some Cloud,0,0,BIRD HIT UPPER RT RADOME DIRECTLY BELOW F/O WINDOW DURING FLARE (1-50 FT) ABOUT 1000 FT PAST THRESHOLD.,1688,1,0,0
253253,0,1,None,No damage,5/7/2008,Landing Roll,Some Cloud,0,0,NO DMG. BIRD HIT OUTSIDE OF ENG NACELLE.,5,0,0,0
254153,1,1,None,No damage,5/7/2008,Climb,No Cloud,0,0,COVERED 1/4 OF WINDSHIELD,0,0,0,0
249177,0,1,None,No damage,5/7/2008,Approach,No Cloud,0,0,ALT REPTD AS 005 (MIGHT MEAN 500 AND NOT 5 FT AGL),5,0,0,0
254187,0,1,None,No damage,5/7/2008,Approach,No Cloud,0,0,ATIS WARNING.  EVENT 18229. HIT JUST OVER CAPT'S WINDOW. NO DMG.,5,1,0,0
254941,0,1,None,No damage,5/7/2008,Take-off run,Some Cloud,0,0,BIRD FLEW INTO A/C PATH WHILE A/C WAS ON THE GROUND JUST PRIOR TO ROTATION.,0,0,0,0
252637,0,1,None,Cause damage,5/7/2008,Approach,No Cloud,0,0,PHOTOS. DENTED LE OF LEFT WING.,35,1,9199,0
252775,0,1,None,No damage,5/8/2008,Approach,Overcast,0,0,,0,0,0,0
253315,0,1,None,No damage,5/8/2008,Approach,No Cloud,0,0,SML BIRDSTRIKE ON UPPER SURFACE ON INBD SLAT RT SIDE. INCIDENT ID 2639.,5,1,0,0
256480,0,1,None,No damage,5/8/2008,Approach,Some Cloud,0,0,"BIRD REPTD AS GULL,  WS BIOL SAID IT WAS PROBABLY A MEW GULL. NO DMG NOTED. BIRD WAS HIT OVER THE WATER ON APCH TO RWY 14. OVER COOK INLET.",1715,1,0,0
253741,1,1,None,No damage,5/8/2008,Approach,No Cloud,0,0,SML BIRD IT LWR RADOME,5,1,0,0
252776,0,1,None,No damage,5/8/2008,Approach,No Cloud,0,0,BIRD REMAINS FOUND ON LE OF #2 ENG INTAKE WHILE PARKED AT GATE FOLLOWING THE FLT.,5,0,0,0
255009,0,1,Precautionary Landing,Cause damage,5/8/2008,Climb,Overcast,0,0,BIRD HIT RT HALF OF WINDSHLD. INSPN FOUND DENT ON SHROUD OF RT WINDSHIELD.,21,1,0,0
249444,0,1,None,No damage,5/8/2008,Take-off run,Overcast,0,0,,5,1,0,0
253891,0,1,None,No damage,5/8/2008,Climb,Some Cloud,0,0,DOVE?,5,1,0,0
253665,0,1,None,No damage,5/9/2008,Approach,Overcast,0,0,OWL? HIT L SIDE BTWN CAPT'S WINDOW AND AIR STAIR DOOR.,0,0,0,0
253520,0,1,None,No damage,5/9/2008,Take-off run,Overcast,0,0,"SML BIRD HIT TOP OF CAPTS WINDSHLD ON T/O AT ROTATION. NO EFFECT ON FLT. MX IN MCI WAS NOTIFIED AND INSPECTED A/C. (DATA ENTRY NOTE: RWY WAS REPTD AS 5R, ASSUME 15R)",5,0,0,0
254389,0,1,None,No damage,5/9/2008,Approach,Overcast,0,0,MED SIZED DARK BIRD. NO VIZ DMG. A/C BEING CHECKED BY MX.,0,1,0,0
256639,1,1,None,No damage,5/9/2008,Descent,Some Cloud,0,0,NO DMG.,5,0,0,0
256216,1,1,None,No damage,5/9/2008,Approach,Some Cloud,0,0,DURING APCH BIRD HIT RT SIDE OF WINDSCREEN. NO ODOR IN COCKPIT. UNEVENTFUL LDG.,5,1,0,0
255468,0,1,None,No damage,5/9/2008,Approach,No Cloud,0,0,REPTD STRIKE ON APCH TO RWY 19. MX EXAMINED ENG WITH BORESCOPE. NO DMG.,5,1,0,0
252836,0,1,None,No damage,5/9/2008,Landing Roll,Some Cloud,0,0,"REPTD STRIKING SML BIRD ON LDG ROLL ABOUT 1,000 FT DOWN RWY 4R. FEATHERS AND BLOOD RECOVERED FROM THE NOSE AND SENT TO SMITHSONIAN. (DATA ENTRY NOTE: REMAINS CHECKED AS BEING SENT BUT SMITHSONIAN DID NOT RECEIVE THEM.)",5,1,0,0
254956,0,1,None,No damage,5/9/2008,Approach,Overcast,0,0,"ID BY SMITHSONIAN, FAA 2444",1200,0,0,0
252657,0,1,None,No damage,5/9/2008,Approach,Overcast,0,0,,5,0,0,0
256622,0,1,None,No damage,5/9/2008,Approach,No Cloud,0,0,,0,1,0,0
250067,0,1,None,No damage,5/9/2008,Climb,No Cloud,0,0,F/O FOUND SML AMT OF BLOOD ON LWR RT SDIE OF RADOME DURING POST FLT INSPN. ONLY BIRD SEEN WAS DURING INITIAL CLIMB OUT OF DEN. MADE LOGBOOK ENTRY FOR POSSIBLE BIRDSTRIKE. LOCAL MX SAID WEMAY HAVE GRAZED A BIRD. NO DMG.,5,0,0,0
270154,0,1,None,No damage,5/10/2008,Climb,Overcast,0,0,,2596,1,0,0
254267,0,1,None,No damage,5/10/2008,Approach,No Cloud,0,0,,5,0,0,0
253079,0,1,None,No damage,5/10/2008,Approach,Some Cloud,0,0,PILOT REPTD NO DMG.,0,1,0,0
252434,1,1,None,No damage,5/10/2008,Climb,Some Cloud,0,0,2 MILES OFF RWY HAD A BIRDSTRIKE. HIT CAPT'S L1 WINDOW. NO DMG NOTED ON INSPN.,0,0,0,0
254986,0,1,None,No damage,5/10/2008,Take-off run,Overcast,0,0,REMAINS FOUND. FLT CONTD. PILOT REPTD NO DMG.,297,1,0,0
253081,0,1,None,No damage,5/10/2008,Landing Roll,Some Cloud,0,0,REMAINS FOUND ABOUT 900 FT BEYOND THRESHOLD AND 25 FT E OF CENTERLINE,168,1,0,0
253082,1,1,None,No damage,5/10/2008,Descent,No Cloud,0,0,"HEARD A SHARP BIRDSTRIKE ON RADOME. PF SAID HE SAW THE BIRD SHORTLY BEFORE IMPACT . WE LET SO CAL APPROACH KNOW WE HIT A BIRD TO SHARE THE INFO WITH OTHER AVIATORS. ON POST-FLT, STRIKE WAS CONFIRMED. DISPATCH WAS NOTIFIED WHO COORDINATED MX.",0,0,379,0
255249,0,1,None,No damage,5/10/2008,Climb,No Cloud,0,0,ATIS WARNING. BIRD HIT UNDERSIDE OF FUSELAGE,5,1,0,0
256640,0,1,None,No damage,5/11/2008,Landing Roll,Some Cloud,0,0,,5,1,0,0
256290,0,1,None,No damage,5/11/2008,Approach,No Cloud,0,0,GLANCING BLOW ON FWD RT RADOME,5,0,0,0
255517,0,1,None,No damage,5/11/2008,Climb,Some Cloud,0,0,SML BIRD HIT F/O R2 WINDOW. NO APPARENT DMG.,5,1,0,0
250105,0,1,None,No damage,5/11/2008,Climb,Overcast,0,0,"PIC NOTIFIED MSN ATCT OF THE STRIKE. FLT CONTD TO ORD. ARPT OPS REMOVED CARCASS. (1 REPT HAD NO ALT BUT PHASE AS TAKE-OFF RUN, 2ND REPT HAD 200 FT AGL AND CLIMB - TOOK AVERAGE).",21,1,0,0
254713,0,1,None,No damage,5/11/2008,Approach,Some Cloud,0,0,"ID BY SMITHSONIAN, FAA 2458. REMAINS RECOVERED FROM RWY. SLC ARPT CASE 08-5745.",16340,1,0,0
253186,0,1,None,No damage,5/11/2008,Climb,No Cloud,0,0,BLOOD/FEATHERS ON RADOME,5,0,0,0
255048,0,1,None,No damage,5/11/2008,Climb,No Cloud,0,0,NO DMG,5,0,0,0
253507,1,1,None,No damage,5/12/2008,Climb,No Cloud,0,0,NO DMG.,0,0,0,0
254314,0,1,None,No damage,5/12/2008,Climb,No Cloud,0,0,NO DMG. LOGBOOK WRITE UP IN LAX. MX INSPN COMPLETED.,5,0,0,0
252826,0,1,None,No damage,5/12/2008,Approach,Some Cloud,0,0,None.,0,1,0,0
255166,0,1,None,No damage,5/12/2008,Landing Roll,No Cloud,0,0,"# STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN. NO DMG.",2,0,0,0
252825,0,1,None,No damage,5/12/2008,Approach,Overcast,0,0,ATIS WARNING.,297,1,0,0
252824,0,1,None,No damage,5/12/2008,Climb,No Cloud,0,0,OPS RETRIEVED THE CARCAS OF AN IMMATURE HORNED LAKR ON 12R @ TWY P. ID BY WS BIOL. NO DMG.,168,1,0,0
256081,1,1,None,No damage,5/12/2008,Approach,Some Cloud,0,0,"(DATA ENTRY NOTE: PHASE NOT REPTD, USED INFO FROM FLIGHTAWARE.COM. TIME REPTD AS 0307Z AND DATE 5/13/08 ASSUME 5/12 AT 2307 LOCAL)",5,1,0,0
253584,0,1,None,No damage,5/13/2008,Approach,Overcast,0,0,NO DMG.,0,0,0,0
252240,0,1,None,No damage,5/13/2008,Approach,No Cloud,0,0,,5,0,0,0
255999,0,1,None,No damage,5/13/2008,Approach,Overcast,0,0,,5,0,0,0
253165,0,1,None,No damage,5/13/2008,Approach,Overcast,0,0,"CAPT SAW BIRD BUT UNABLE TO IDENTIFY IT. HIT WINDSCREEN. NO DMG. (DATA ENTRY NOTE: ALT REPTD AS 0-100, TOOK AVERAGE.)",5,1,0,0
254768,0,1,None,No damage,5/13/2008,Approach,Some Cloud,0,0,NO DMG FOUND BYMX.,5,1,0,0
256370,1,1,None,No damage,5/13/2008,Descent,No Cloud,0,0,SAW 1 BIRD ILLUMINATED BY RT FIXED LDG LIGHT PASS CLOSE ABOARD THE RT SIDE OF A/C. NO ENG VIBRATIONS/FLUCTUATIONS OR UNUSUAL SMELLS WERE NOTED. ON POST-FLT FOUND BIRD IMPACT AT 12 O'CLOCK POSITION OF #2 ENG STATORS.,5,0,0,0
255310,1,1,None,No damage,5/13/2008,Descent,Some Cloud,0,0,EVENT 18370.,0,1,0,0
254456,1,1,None,No damage,5/13/2008,Approach,Some Cloud,0,0,EVENT 18383. NO DMG. 10-MILE FINAL,0,1,0,0
254767,1,1,None,No damage,5/13/2008,Approach,No Cloud,0,0,NOTED IN LOGBOOK. ATIS WARNING.,5,1,0,0
255717,0,1,None,No damage,5/13/2008,Approach,No Cloud,0,0,,5,0,0,0
253901,0,1,None,No damage,5/13/2008,Approach,Some Cloud,0,0,,0,1,0,0
255919,1,1,None,No damage,5/13/2008,Approach,Some Cloud,0,0,EVENT 18372. BLOOD SMEAR UNDER F/O WINDOW AND ON LWR INTAKE OF RT ENG.,5,1,0,0
254608,1,1,None,No damage,5/13/2008,Approach,Some Cloud,0,0,"NO DMG. JUST CLEANED WINDSHLD. LARGE BIRD, HAWK, CROW OR BUZZARD.",75,0,0,0
253729,0,1,None,No damage,5/14/2008,Approach,No Cloud,0,0,"NO REMAINS FOUND ON RWY. CAPT STATED HE SAW A BIRD AND HEARD A THUMP. INSPN FOUND BLOOD SMEAR UNDER RT COCKPIT WINDOW. , NO DMG. CAPT REPTD POSSIBLE STARLING.",5,0,0,0
257426,0,1,None,No damage,5/14/2008,Take-off run,No Cloud,0,0,NO DMG. NOTHING LEFT BUT GREASY STAIN,5,0,0,0
255531,1,1,None,No damage,5/14/2008,Descent,No Cloud,0,0,,0,0,0,0
254707,1,1,None,No damage,5/14/2008,Climb,Overcast,0,0,"# STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN.",0,0,0,0
254705,1,1,None,No damage,5/14/2008,Approach,No Cloud,0,0,"ON FINAL, SML BIRD HIT RT SIDE OF A/C. NO DMG.",5,0,0,0
255528,0,1,None,No damage,5/14/2008,Landing Roll,Overcast,0,0,NO DMG REPTD. FOUND ON RWY.,2,0,0,0
255119,0,1,None,No damage,5/14/2008,Landing Roll,Overcast,0,0,PILOT REPTD STRIKING A LRG BIRD ON T/D.TO EAST TWR   AT 17C. RWY INSPN FOUND GBH REMAINS AT EJ TWY ACROSS THE WIDTH OF THE RWY. A/C INSPN FOUND BLOOD SMEARS FROM RT SIDE PITOT TUBE ALONG FUSELAGE AND MOSTLY UNDER WING. TRACES ABOVE WING. NO DMG.,2960,1,0,0
247643,0,1,None,Cause damage,5/14/2008,Landing Roll,Some Cloud,0,0,BIRD HIT LEFT WING LEADING EDGE ABOUT 5 FT FROM WINGTIP AT TOUCHDOWN. SUBSTANTIAL DMG REPTD. AIRCRAFT OUT OF SERVICE 4+ HRS.,1962,1,0,0
256369,0,1,None,Cause damage,5/14/2008,Approach,Overcast,0,0,"ID BY SMITHSONIAN, FAA 2455. PILOT REPORTE A GULL WAS INGESTED  INTO AND THROUGHOUT LEFT ENG.  VEHICLE FOUND PART OF CARCASS ABOUT 50' SHORT OF RWY 15L IN GRASS. COMPANY USED RENTAL ENG DURING REPAIR. 1 STAGEIMPELLER WAS DAMAGED. ENG WAS DISASSEMBLED FOR",21,0,107147,0
270155,0,1,None,No damage,5/14/2008,Approach,No Cloud,0,0,,5,1,0,0
255432,0,1,None,No damage,5/14/2008,Approach,No Cloud,0,0,BIRDSTRIKE TO NOSE DOME ON APCH. EXAMINTED ENTIRE A/C EXTERIOR. NO DMG. CLEANED.,5,1,0,0
251500,1,1,None,No damage,5/14/2008,Approach,No Cloud,0,0,ATIS WARNING. SML BIRD HIT CAPT'S WINDSHLD AT 3800 FT MSL ON LEFT BASE FOR 30L. NO DMG. LOGBOOK ENTRY. ADVISED TWR AND GROUND. CLEANED REMAINS AND INSPECTED.,5,1,0,0
255380,0,1,None,No damage,5/15/2008,Approach,Overcast,0,0,NO DMG,5,0,0,0
256360,1,1,None,No damage,5/15/2008,Descent,No Cloud,0,0,PILOT CALLED BACK AFTER LDG TO REPT NO DMG.,0,0,0,0
253042,0,1,None,No damage,5/15/2008,Climb,No Cloud,0,0,BIRD HIT F/O WINDSHLD.,5,0,0,0
254701,0,1,None,No damage,5/15/2008,Approach,Some Cloud,0,0,NO DMG NOTED. TIME OUT OF SERVICE 1.5 HRS,5,1,0,0
254188,1,1,None,No damage,5/15/2008,Descent,No Cloud,0,0,NO DMG. 10-15 MILES SOUTH OF HETHR INTXN ON THE GLASSR7 ARRIVAL INTO SEA.,5,0,0,0
251385,0,1,None,No damage,5/15/2008,Landing Roll,No Cloud,0,0,NO DMG,21,1,0,0
254690,0,1,None,No damage,5/15/2008,Landing Roll,Overcast,0,0,NO DMG. HIT AT 4000 FT MARKER.,2,1,0,0
254807,0,1,None,No damage,5/15/2008,Approach,Overcast,0,0,"ID BY SMITHSONIAN, FAA 2469. IRRADIATED NO DNA. IN THE LDG FLARE.",297,1,0,0
249443,0,1,None,No damage,5/16/2008,Approach,Overcast,0,0,REPTD BIRDSTRIKE WHILE INBOUND. NO DMG. NO REMAINS FOUND.,5,1,0,0
251801,1,1,None,No damage,5/16/2008,Climb,No Cloud,0,0,"# STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN.",0,0,0,0
253549,1,1,None,No damage,5/16/2008,Approach,Some Cloud,0,0,NO APPARENT DMG. JUST A BLOOD SPOT.,0,0,0,0
249648,0,1,None,No damage,5/16/2008,Approach,No Cloud,0,0,SML BIRD SPLATTER FOUND ON NOSE.,5,0,0,0
252034,0,1,None,No damage,5/16/2008,Approach,Overcast,0,0,,1094,1,0,0
252632,1,1,None,No damage,5/17/2008,Approach,No Cloud,0,0,ATIS WARNING. POSSIBLE OWL,75,1,0,0
254633,0,1,None,No damage,5/17/2008,Approach,Some Cloud,0,0,NO DMG. (DATA ENTRY NOTE: AIRSPEED MAY BE INCORRECT),5,1,0,0
256441,1,1,None,No damage,5/17/2008,Climb,No Cloud,0,0,CAPT SAID SML BIRD HIT JUST BELOW HIS WINDOW. CREW DETERMINED N DMG. NOTIFIED DISPATCH. MX WILL INSPT AT ARRIVAL.,5,0,0,0
256758,0,1,None,Cause damage,5/17/2008,Approach,No Cloud,0,0,"LARGE DENT IN #2 ENG COWLING. STRONG ODOR OF COOKING BIRD FROM ENG INGESTION NOTED ABOUT 20 SECONDS AFTER THE STRIKE. REMAINS COLLECTED BY KORF FIRE DEPT. BORESCOPED CORE, NO DMG INTERNALLY.",2960,0,0,0
253666,0,1,None,Cause damage,5/18/2008,Approach,No Cloud,0,0,A/C HIT BIRD ON TOUCHDOWN. ALL REMAINS LOCATED. SML DENT BTWN NOSE AND COCKPIT.,14056,1,0,0
253690,1,1,None,No damage,5/18/2008,Approach,No Cloud,0,0,,5,0,0,0
253915,0,1,None,No damage,5/18/2008,Approach,No Cloud,0,0,"WHILE ON SHORT FINAL FOR A VISUAL APCH TO 30L, SML BIRD HIT RADOME. GLANCING BLOW. NO DMG.",5,0,0,0
253667,1,1,None,No damage,5/18/2008,Approach,No Cloud,0,0,A/C AT OUTER MARKER WHEN BIRD HIT WINDSHLD.,5,1,0,0
254105,0,1,None,No damage,5/19/2008,Landing Roll,No Cloud,0,0,,5,0,0,0
254717,0,1,None,No damage,5/19/2008,Approach,Some Cloud,0,0,NO DMG,5,0,0,0
256468,1,1,None,No damage,5/19/2008,Descent,No Cloud,0,0,MX FOUND A SHORT STREAK OF BIRD REMAINS ON FUSELAGE DIRECTLY ABOVE L SIDE OF COCKPIT. NO DMG. 1/2 HR OUT OF SERVICE,5,0,0,0
253722,0,1,None,Cause damage,5/19/2008,Approach,Some Cloud,0,0,"IMPACT POINT ON DEICE BOOT ON TOP OF LEFT HORIZ STABILIZER. NO STRUCTURAL DMG. (DATA ENTRY NOTE: DATE NOT REPTD, ASSUME SAME AS DATE REPT WAS FILLED OUT. FLIGHTAWARE SHOW A/C LANDED ON 5/12/08 AND NOT 5/19)",5,0,1623,0
252973,0,1,None,No damage,5/20/2008,Landing Roll,Some Cloud,0,0,NO DMG. JUST SPLATTERED OFF CAPT FWD WINDOW,5,1,0,0
255843,0,1,None,No damage,5/20/2008,Approach,No Cloud,0,0,,5,0,0,0
255842,0,1,None,No damage,5/20/2008,Landing Roll,Some Cloud,0,0,"PILOT REPTD BIRDSTRIKE ON LDG ROLL. IN VICINIT OF TWY A & B. FOUND INTACT CARCASS ON 35C, 100 FT N OT TWY B ONCENTERLINE.",45,1,0,0
253857,0,1,None,No damage,5/20/2008,Approach,No Cloud,0,0,"ID BY SMITHSONIAN, FAA 2467, 100% DNA MATCH. NO DMG. FINAL APCH.",16403,0,0,0
